Frame Rate:,29.9700000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
821,00:00:27.394,12.28119739057239,16.694829150883837,7.574317392676767,12.574445628156566
822,00:00:27.427,4.235742845117845,3.700826625631313,3.7451665088383836,5.261235400883838
823,00:00:27.461,5.1166482533670035,4.663914535984849,4.547013099747475,6.139017124368687
824,00:00:27.494,4.061973905723906,3.7392282196969697,3.5828598484848486,4.863833648989899
825,00:00:27.528,4.691120186237374,4.306709674873737,4.088373974116162,5.678276909722222
826,00:00:27.561,4.648177740951179,3.928454466540404,4.20825441919192,5.807824337121212
827,00:00:27.594,4.40755537142256,3.6135673137626263,3.963275331439394,5.645823469065657
828,00:00:27.628,5.765930792297979,5.54662839330808,4.895409169823233,6.855754813762626
829,00:00:27.661,3.8912924821127945,3.0317432133838382,3.6006155303030303,5.041518702651516
830,00:00:27.694,4.867496580387205,4.1086647727272725,4.385692866161616,6.1081321022727275
831,00:00:27.728,4.492519597011785,3.6814433396464645,4.082603377525253,5.713512073863637
832,00:00:27.761,5.689844407617844,4.353091461489899,5.41381589330808,7.302625868055555
833,00:00:27.794,12.062404645412457,14.967339409722221,8.026781486742424,13.193093039772727
834,00:00:27.828,5.926425715488215,4.535688920454546,5.878067787247475,7.365520438762626
835,00:00:27.861,6.5112649936868685,5.150153882575758,5.736249210858586,8.647391887626263
836,00:00:27.895,5.5779474431818175,4.266305634469697,5.841047190656566,6.626489504419192
837,00:00:27.928,7.0233092645202015,7.506993765782828,5.73049834280303,7.832435684974747
838,00:00:27.961,6.386666140572391,5.608911379419192,6.191544349747475,7.359542692550505
839,00:00:27.995,8.706123737373737,8.980172821969697,7.6686789772727275,9.469519412878787
840,00:00:28.028,3.9817379524410774,3.729107481060606,3.462081755050505,4.754024621212121
841,00:00:28.061,7.78915127840909,8.927408854166666,6.194592408459596,8.24545257260101
842,00:00:28.095,6.523427635732323,7.112206044823233,5.598455255681818,6.85962160669192
843,00:00:28.128,6.243200231481481,7.524049084595959,4.505376025883838,6.700175583964646
844,00:00:28.161,8.628837200126263,13.025972616792929,5.229048295454546,7.631490688131313
845,00:00:28.195,14.864070391414144,24.224925031565657,7.7981178977272725,12.569168244949495
846,00:00:28.228,3.663138546927609,3.8714192708333335,2.886462279040404,4.231534090909091
847,00:00:28.262,6.24927004419192,7.539042771464646,4.718246922348484,6.490520438762626
848,00:00:28.295,3.5857961121632993,4.558386600378788,2.653616240530303,3.545385495580808
849,00:00:28.328,4.845574889520202,6.58716066919192,3.068704624368687,4.880859375
850,00:00:28.362,7.99056976010101,11.762063999368687,5.058238636363637,7.151406644570707
851,00:00:28.395,7.869959359217172,12.691613399621213,4.278241398358586,6.640023279671717
852,00:00:28.428,2.548788667929293,3.568951231060606,1.564877288510101,2.5125374842171717
853,00:00:28.462,4.194661458333333,6.492956912878788,2.327158301767677,3.7638691603535355
854,00:00:28.495,7.2199764572811445,11.262863005050505,4.209359217171717,6.187707149621212
855,00:00:28.529,5.978689893728956,8.74252288510101,3.534061316287879,5.65948547979798
856,00:00:28.562,3.468470512415825,5.497731218434343,1.7888356218434343,3.118844696969697
857,00:00:28.595,13.601161353114477,25.315331044823232,5.193280460858586,10.294872553661616
858,00:00:28.629,2.9626341540404035,3.589498500631313,1.9376380997474747,3.3607658617424243
859,00:00:28.662,3.427882339015151,4.105508207070707,2.291873816287879,3.8862649936868685
860,00:00:28.695,1.894067629419192,2.8125,1.0826329703282829,1.787069917929293
861,00:00:28.729,4.716218171296297,6.849254261363637,2.5886797664141414,4.710720486111111
862,00:00:28.762,4.762764362373738,6.827651515151516,2.7555733112373737,4.7050682607323235
863,00:00:28.795,3.5218098958333335,4.750177556818182,2.0463028724747474,3.7689492582070705
864,00:00:28.829,4.190633549031986,6.691662720959596,2.015713778409091,3.864524147727273
865,00:00:28.862,2.9355994844276094,3.953381470959596,1.6470466382575757,3.2063703440656566
866,00:00:28.896,5.410277909301347,7.848287563131313,2.8667337436868685,5.515812421085859
867,00:00:28.929,4.760140467171717,7.472764756944445,2.284011994949495,4.523644649621212
868,00:00:28.962,4.944549663299663,8.100822679924242,2.218710542929293,4.514115767045454
869,00:00:28.996,9.565804529671718,15.844558869949495,3.8543047664141414,8.998549952651516
870,00:00:29.029,3.5249105639730636,4.04293915719697,2.314926609848485,4.216865924873737
871,00:00:29.062,3.4501065340909087,4.00750670770202,2.2664141414141414,4.076398753156566
872,00:00:29.096,2.123040298821549,2.6411182133838382,1.4006569602272727,2.3273457228535355
873,00:00:29.129,3.2184606481481484,3.898181029040404,1.9018801294191918,3.8553207859848486
874,00:00:29.162,3.230501630892256,3.279385653409091,2.093967013888889,4.318152225378788
875,00:00:29.196,4.614297269570708,5.998766966540404,2.481317077020202,5.362807765151516
876,00:00:29.229,2.370949074074074,2.697985716540404,1.5057212752525253,2.909140230429293
877,00:00:29.263,2.6378893097643097,3.2664930555555554,1.5526850536616161,3.094489820075758
878,00:00:29.296,4.913819181397307,6.9101463857323235,2.4502939551767677,5.381017203282828
879,00:00:29.329,3.8281776094276094,5.459852430555555,2.021474510732323,4.00320588699495
880,00:00:29.363,2.04801596696128,2.3403862847222223,1.3657078598484849,2.4379537563131315
881,00:00:29.396,8.969348432239057,14.593089094065656,3.2765644728535355,9.03839172979798
882,00:00:29.429,2.686444523358586,3.123046875,1.7354403409090908,3.2008463541666665
883,00:00:29.463,2.023411195286195,2.113113557449495,1.3231632733585859,2.633956755050505
884,00:00:29.496,1.5629932133838385,1.5504557291666667,1.0780362215909092,2.0604876893939394
885,00:00:29.530,2.5257851957070705,3.319681186868687,1.4436750315656566,2.8139993686868685
886,00:00:29.563,2.3534301346801345,2.6586963383838382,1.4332485006313131,2.9683455650252526
887,00:00:29.596,2.7092375578703702,3.4646464646464645,1.5529612531565657,3.110104955808081
888,00:00:29.630,1.8050590540824916,1.8930713383838385,1.1711647727272727,2.3509410511363638
889,00:00:29.663,1.9074468644781144,1.9346788194444444,1.2854225852272727,2.5022391887626263
890,00:00:29.696,2.5629110111531985,2.9833491161616164,1.5776120580808082,3.1277718592171717
891,00:00:29.730,5.098935316708754,7.274562026515151,2.305427320075758,5.716816603535354
892,00:00:29.763,1.818839436026936,2.000207149621212,1.1060310132575757,2.3502801452020203
893,00:00:29.796,8.736768728956228,13.235085227272727,3.237294823232323,9.737926136363637
894,00:00:29.830,3.2048907039141414,3.955324731691919,1.681088226010101,3.978259154040404
895,00:00:29.863,2.6385567918771042,3.1350812815656566,1.5006411773989898,3.2799479166666665
896,00:00:29.897,1.9993160774410776,2.4407354797979797,1.12921204229798,2.428000710227273
897,00:00:29.930,1.9052964541245794,1.9933416193181819,1.120541351010101,2.6020063920454546
898,00:00:29.963,2.263135916456229,2.390625,1.4952750157828283,2.9035077335858586
899,00:00:29.997,2.3136475431397305,2.7099017518939394,1.2700441919191918,2.9609966856060606
900,00:00:30.030,1.9592868792087543,2.381875394570707,1.1677320075757576,2.328253235479798
901,00:00:30.063,1.6850668139730638,1.7856691919191918,0.9924538352272727,2.277077414772727
902,00:00:30.097,1.835026699284512,1.8519274779040404,1.2171717171717171,2.4359809027777777
903,00:00:30.130,5.70024792192761,8.838403566919192,2.3909406565656566,5.87139954229798
904,00:00:30.163,2.9184520991161613,3.458175505050505,1.7060645517676767,3.591116240530303
905,00:00:30.197,7.927872474747474,12.092921401515152,2.877801452020202,8.812894570707071
906,00:00:30.230,2.1598636100589226,2.5052872474747474,1.3976483585858586,2.5766552241161618
907,00:00:30.264,2.21425518202862,3.0719598327020203,1.1333846275252526,2.437421085858586
908,00:00:30.297,3.162885364057239,4.255484532828283,1.568063446969697,3.6651081123737375
909,00:00:30.330,1.1805588436447811,1.5678957544191918,0.6521661931818182,1.3216145833333333
910,00:00:30.364,2.2257273253367003,2.8145616319444446,1.3663983585858586,2.496221985479798
911,00:00:30.397,2.5934606481481484,3.425179529671717,1.5003452493686869,2.85485716540404
912,00:00:30.430,3.5022556292087543,4.782621133207071,1.791400331439394,3.932745422979798
913,00:00:30.464,0.6051498053451179,0.6153132891414141,0.39429450757575757,0.8058416193181818
914,00:00:30.497,4.425787826178451,6.20825441919192,2.1945332228535355,4.874575836489899
915,00:00:30.531,2.026304713804714,3.105389835858586,0.9808731849747475,1.9926511205808082
916,00:00:30.564,0.7352496317340066,0.8935250946969697,0.4035274621212121,0.9086963383838383
917,00:00:30.597,7.107056897095959,11.138632417929292,2.506411773989899,7.676126499368687
918,00:00:30.631,1.3141177398989898,1.567422269570707,0.7508680555555556,1.624062894570707
919,00:00:30.664,3.2703664246632997,4.08914338699495,1.8941958648989898,3.82776002209596
920,00:00:30.697,1.7862742003367,2.1464646464646466,1.0626874210858586,2.149670533459596
921,00:00:30.731,1.9764507049663298,2.6948587436868685,1.06414733270202,2.170346038510101
922,00:00:30.764,0.6487761731902357,0.7764066445707071,0.36907157512626265,0.8008502998737373
923,00:00:30.797,2.285149673821549,2.9219243213383836,1.3074199021464648,2.626104797979798
924,00:00:30.831,0.6668376473063974,0.8090080492424242,0.4025015782828283,0.7890033143939394
925,00:00:30.864,1.845229640151515,2.102706755050505,1.191998106060606,2.2409840593434343
926,00:00:30.898,1.986311684553872,2.649670533459596,1.0844973169191918,2.2247672032828283
927,00:00:30.931,2.051517781986532,2.8172841698232323,1.14971985479798,2.1875493213383836
928,00:00:30.964,2.4716270780723906,3.237778172348485,1.4003610321969697,2.776742029671717
929,00:00:30.998,6.51604258733165,9.76052517361111,2.650558317550505,7.137044270833333
930,00:00:31.031,0.8356744528619527,1.1504794034090908,0.3840553977272727,0.9724885574494949
931,00:00:31.064,2.7355620002104377,3.874615293560606,1.348514441287879,2.9835562657828283
932,00:00:31.098,0.9484065919612794,1.0234177714646464,0.5282709911616161,1.2935310132575757
933,00:00:31.131,1.3204242950336702,1.728476167929293,0.6973050820707071,1.5354916351010102
934,00:00:31.164,1.895149410774411,2.296194365530303,1.0378196022727273,2.351434264520202
935,00:00:31.198,2.135650121001684,2.6892262468434343,1.1621389678030303,2.555585148358586
936,00:00:31.231,0.7732500789141414,0.7496251578282829,0.4852331912878788,1.0848918876262625
937,00:00:31.265,0.8081399936868686,0.9577316130050505,0.4773615056818182,0.9893268623737373
938,00:00:31.298,1.0897220906986531,1.1495718907828283,0.6494929766414141,1.4701014046717171
939,00:00:31.331,1.3834339488636365,1.933721985479798,0.6591500946969697,1.5574297664141414
940,00:00:31.365,3.1103515625,4.593069365530303,1.2578420928030303,3.4801432291666665
941,00:00:31.398,5.734157986111112,9.079022648358587,2.090652619949495,6.032798690025253
942,00:00:31.431,2.173709753787879,2.631332859848485,1.1893544823232323,2.700441919191919
943,00:00:31.465,1.1607448179713804,1.3545415088383839,0.6393327809343434,1.4883601641414141
944,00:00:31.498,1.216819891624579,1.3354738794191918,0.7510061553030303,1.5639796401515151
945,00:00:31.532,1.2877472643097645,1.6262626262626263,0.7401258680555556,1.4968532986111112
946,00:00:31.565,0.8979541508838383,0.8190498737373737,0.6048177083333334,1.2699948705808082
947,00:00:31.598,1.58613149726431,1.6911300505050506,0.9662543402777778,2.101010101010101
948,00:00:31.632,1.086713489057239,1.2802734375,0.6462673611111112,1.333599668560606
949,00:00:31.665,0.8308015046296297,0.8144728535353535,0.5233980429292929,1.1545336174242424
950,00:00:31.698,1.4341790298821548,1.480301057449495,0.9392065183080808,1.8830295138888888
951,00:00:31.732,1.3239721433080807,1.5226976799242424,0.7387350063131313,1.7104837436868687
952,00:00:31.765,1.5693096327861953,1.8843020044191918,0.8870245422979798,1.9366023516414141
953,00:00:31.798,5.469013047138048,8.034081044823232,2.1245561079545454,6.248401988636363
954,00:00:31.832,1.211923926767677,1.2408065025252526,0.72232086489899,1.6726444128787878
955,00:00:31.865,2.9519708806818183,4.210868450126263,1.2513711332070707,3.393673058712121
956,00:00:31.899,0.8358421454124579,0.924932922979798,0.5031368371212122,1.0794566761363635
957,00:00:31.932,0.7098557186447811,0.7863005050505051,0.3984670928030303,0.9447995580808081
958,00:00:31.965,0.8884219802188552,0.99447601010101,0.4666193181818182,1.2041706123737375
959,00:00:31.999,0.8587140940656566,0.9965080492424242,0.46411379419191917,1.1155204387626263
960,00:00:32.032,0.7381924715909091,0.8481987847222222,0.3936533301767677,0.9727252998737373
961,00:00:32.065,2.1225865425084174,3.2239879261363638,0.8632911142676768,2.280480587121212
962,00:00:32.099,0.7333425399831649,0.8086627998737373,0.46217053345959597,0.9291942866161617
963,00:00:32.132,1.46964436026936,2.00033538510101,0.7649345012626263,1.6436631944444444
964,00:00:32.165,2.151294849537037,2.935813210227273,1.0229738794191918,2.4950974589646466
965,00:00:32.199,5.4744482586279455,7.732550110479798,2.238074100378788,6.452720565025253
966,00:00:32.232,2.5999184553872055,2.9490313289141414,1.7161951546717171,3.134528882575758
967,00:00:32.266,2.042511705597643,2.449435763888889,1.247928503787879,2.4301708491161618
968,00:00:32.299,3.78060882260101,5.158992266414141,1.8742207228535352,4.308613478535354
969,00:00:32.332,2.2376795296717176,2.69497711489899,1.3377327967171717,2.68032867739899
970,00:00:32.366,2.8875802293771042,3.892952967171717,1.512576941287879,3.257210779671717
971,00:00:32.399,2.206590646043771,2.774039220328283,1.2126045612373737,2.6331281565656566
972,00:00:32.432,2.0215008154461276,2.6328420928030303,1.09442077020202,2.3372395833333335
973,00:00:32.466,1.9991812657828285,2.5020517676767677,1.125720091540404,2.369771938131313
974,00:00:32.499,3.8722544454966332,5.469568734217172,1.8095703125,4.3376242897727275
975,00:00:32.533,2.956801083754209,3.6402994791666665,1.7529198232323233,3.4771839488636362
976,00:00:32.566,3.343269938973064,3.9591816603535355,2.0689315025252526,4.001696654040404
977,00:00:32.599,6.871363373316498,9.696732954545455,3.050998263888889,7.866358901515151
978,00:00:32.633,2.7278514309764312,3.4090317234848486,1.5330058396464648,3.2415167297979797
979,00:00:32.666,3.5695891203703707,4.341047190656566,2.1319444444444446,4.235775726010101
980,00:00:32.699,2.030145202020202,2.32873658459596,1.1755050505050506,2.586193970959596
981,00:00:32.733,1.570864898989899,1.9106593276515151,0.9250808869949495,1.8768544823232323
982,00:00:32.766,1.770027751473064,2.239810211489899,0.9718671085858586,2.0984059343434343
983,00:00:32.799,3.866733743686869,5.295572916666667,1.8101523042929293,4.49447601010101
984,00:00:32.833,1.7608769991582494,2.225290009469697,1.043905855429293,2.013435132575758
985,00:00:32.866,3.07991372053872,4.174844144570707,1.7199731691919191,3.3449238478535355
986,00:00:32.900,1.571009574915825,2.035195707070707,0.7859749842171717,1.891858033459596
987,00:00:32.933,1.9006438078703705,2.4109059343434343,1.0020912247474747,2.288934264520202
988,00:00:32.966,1.7006556449915828,2.0579723011363638,0.9798571654040404,2.0641374684343434
989,00:00:33.000,6.687131734006734,10.368312026515152,2.3989603061868685,7.294122869318182
990,00:00:33.033,3.3118095012626263,4.3495501893939394,1.7847814078282829,3.8010969065656566
991,00:00:33.066,2.286908801557239,2.6798453282828283,1.246902619949495,2.933978456439394
992,00:00:33.100,3.3511580650252526,5.233605587121212,1.2237018623737375,3.596166745580808
993,00:00:33.133,2.1744660143097643,2.88217132260101,1.1518505366161615,2.489376183712121
994,00:00:33.166,1.873743949915825,2.7764263731060606,0.8621271306818182,1.982678345959596
995,00:00:33.200,2.284557817760943,3.0176767676767677,1.1980547664141414,2.637941919191919
996,00:00:33.233,1.7644774568602692,2.5342388731060606,0.8149266098484849,1.9442668876262625
997,00:00:33.267,1.7492009943181819,2.209191524621212,0.9139145359848485,2.124496922348485
998,00:00:33.300,3.974224668560606,5.672111742424242,1.7876025883838385,4.462959674873737
999,00:00:33.333,2.0107947969276094,2.761215672348485,1.060379182449495,2.2107895359848486
1000,00:00:33.367,2.0236972590488214,2.9801432291666665,0.9135988794191919,2.177349668560606
1001,00:00:33.400,6.755191892887205,10.804766414141413,2.324386442550505,7.136422821969697
1002,00:00:33.433,1.5994646990740742,1.9330512152777777,0.8760850694444444,1.9892578125
1003,00:00:33.467,1.3052727798821548,1.5592941130050506,0.744140625,1.6123836016414141
1004,00:00:33.500,3.3926537510521886,4.820075757575758,1.455245817550505,3.902639678030303
1005,00:00:33.534,0.8027606797138046,0.8077947443181818,0.5051886047979798,1.0952986900252526
1006,00:00:33.567,1.3190531618265993,1.471255523989899,0.7639184816919192,1.72198547979798
1007,00:00:33.600,0.8734414457070706,0.9528783933080808,0.5846156881313131,1.0828302556818181
1008,00:00:33.634,2.964307791456229,4.065528330176767,1.4344618055555556,3.3929332386363638
1009,00:00:33.667,1.3103594539141412,1.4914180871212122,0.7838147095959596,1.6558455650252526
1010,00:00:33.700,1.374431160563973,1.752969144570707,0.7620442708333334,1.608280066287879
1011,00:00:33.734,2.28136179503367,3.447729245580808,0.9561927872474747,2.440163352272727
1012,00:00:33.767,1.1065932765151516,1.2593710542929293,0.7710799400252525,1.2893288352272727
1013,00:00:33.800,6.238126709806397,9.180377998737374,2.5804825599747474,6.953519570707071
1014,00:00:33.834,3.5973997790404044,5.218592171717172,1.589034880050505,3.9845722853535355
1015,00:00:33.867,2.715968276515152,3.212683475378788,1.6675741792929293,3.2676471748737375
1016,00:00:33.901,1.8900890414562286,2.272204466540404,1.1063663983585859,2.291696259469697
1017,00:00:33.934,1.709201388888889,2.191031407828283,0.9003807607323232,2.0361919981060606
1018,00:00:33.967,3.004586884469697,4.158203125,1.3965534248737375,3.4590041035353534
1019,00:00:34.001,1.0685862531565657,1.087930082070707,0.6430614741161617,1.4747672032828283
1020,00:00:34.034,1.7156591961279462,2.1806837910353534,0.9191721906565656,2.047121606691919
1021,00:00:34.067,1.8428063183922558,2.392745817550505,0.9483408301767676,2.187332307449495
1022,00:00:34.101,3.5607737531565657,5.068191682449495,1.6445213857323233,3.969608191287879
1023,00:00:34.134,1.2139954229797978,1.5400982481060606,0.5956538036616161,1.5062342171717171
1024,00:00:34.168,3.2282394255050506,4.417071101641414,1.6212022569444444,3.646444917929293
1025,00:00:34.201,6.368298874158249,9.537494081439394,2.482678345959596,7.084724195075758
1026,00:00:34.234,2.6380537142255895,3.3890763099747474,1.3975201231060606,3.12756470959596
1027,00:00:34.268,1.3947910090488216,1.5510475852272727,0.7729738794191919,1.8603515625
1028,00:00:34.301,3.7767354534932664,5.881273674242424,1.4217369002525253,4.027195785984849
1029,00:00:34.334,1.372484611742424,1.6227016256313131,0.7833412247474747,1.7114109848484849
1030,00:00:34.368,1.9206584069865322,2.620580808080808,1.1156782670454546,2.0257161458333335
1031,00:00:34.401,3.2428352535774407,4.679214015151516,1.579358033459596,3.469933712121212
1032,00:00:34.434,0.9985828335437709,1.022579308712121,0.7037168560606061,1.2694523358585859
1033,00:00:34.468,1.8373184974747474,2.0874763257575757,1.1420454545454546,2.282433712121212
1034,00:00:34.501,3.0738965172558923,4.2384785353535355,1.504202178030303,3.4790088383838382
1035,00:00:34.535,3.371702046506734,4.154957780934343,2.0218098958333335,3.938338462752525
1036,00:00:34.568,2.8040167297979797,3.334586095328283,1.6146523832070707,3.462811710858586
1037,00:00:34.601,6.316202388468013,9.312677556818182,2.534386837121212,7.101542771464646
1038,00:00:34.635,1.506122422138047,1.816149779040404,1.0031269728535352,1.699090514520202
1039,00:00:34.668,3.1369094591750843,3.7511639835858586,1.881283538510101,3.778280855429293
1040,00:00:34.701,1.4131385469276092,1.6586667455808082,0.8681147411616161,1.712634154040404
1041,00:00:34.735,3.3093664509680134,4.42452848800505,1.6470663667929293,3.8565044981060606
1042,00:00:34.768,1.2505754156144782,1.413944128787879,0.787405303030303,1.5503768150252526
1043,00:00:34.801,2.0549867161195285,2.4590041035353534,1.2326882102272727,2.47326783459596
1044,00:00:34.835,2.3285886205808084,3.1731376262626263,1.0485026041666667,2.7641256313131315
1045,00:00:34.868,0.9784169823232323,0.9134509154040404,0.5959497316919192,1.4258502998737375
1046,00:00:34.902,2.7191412826178447,3.7440321180555554,1.3266552241161615,3.0867365056818183
1047,00:00:34.935,1.0210667876683501,0.9023240214646465,0.7170336174242424,1.4438427241161615
1048,00:00:34.968,0.8636692445286195,0.884213226010101,0.4840001578282828,1.2227943497474747
1049,00:00:35.002,5.722182765151516,8.669596354166666,2.0306285511363638,6.466323390151516
1050,00:00:35.035,1.0813473274410774,1.0862728851010102,0.7136797664141414,1.4440893308080809
1051,00:00:35.068,1.656986531986532,2.047131470959596,0.7674005681818182,2.1564275568181817
1052,00:00:35.102,0.7080308291245792,0.7191248421717171,0.42473563762626265,0.9802320075757576
1053,00:00:35.135,0.981685343013468,1.1298926767676767,0.48802477904040403,1.3271385732323233
1054,00:00:35.169,1.961969960016835,2.705591066919192,0.9189749053030303,2.261343907828283
1055,00:00:35.202,0.8171888152356903,1.0463127367424243,0.479916351010101,0.9253373579545454
1056,00:00:35.235,2.4806298663720536,3.2471294981060606,1.3134272411616161,2.881332859848485
1057,00:00:35.269,1.0843953861531987,1.3828026357323233,0.5153192077020202,1.3550643150252526
1058,00:00:35.302,2.451063368055556,3.3582504734848486,1.1461588541666667,2.8487807765151514
1059,00:00:35.335,1.7935145728114479,2.4227825126262625,0.9373619002525253,2.0203993055555554
1060,00:00:35.369,1.2593677662037037,1.4185408775252526,0.8200856218434344,1.5394767992424243
1061,00:00:35.402,5.375956833964646,7.544576625631313,2.1697443181818183,6.413549558080808
1062,00:00:35.435,2.1709017255892253,2.5812125157828283,1.4920000789141414,2.439492582070707
1063,00:00:35.469,2.672022964015152,3.30236939709596,1.601601957070707,3.112097537878788
1064,00:00:35.502,2.7913247053872055,3.7618963068181817,1.6369258996212122,2.9751519097222223
1065,00:00:35.536,2.270787300084175,2.60119752209596,1.4553543244949494,2.7558100536616164
1066,00:00:35.569,3.3640309343434343,4.539526120580808,1.651327730429293,3.901238952020202
1067,00:00:35.602,1.9917238794191918,2.3130425347222223,1.21063170770202,2.4514973958333335
1068,00:00:35.636,3.1224122737794615,4.0421894728535355,1.5950422190656566,3.730005129419192
1069,00:00:35.669,2.080393781565656,2.407058869949495,1.2504636205808082,2.5836588541666665
1070,00:00:35.702,2.3374138520622894,3.0037484217171717,1.2016453598484849,2.806847774621212
1071,00:00:35.736,1.4927990845959596,1.9861505681818181,0.8704624368686869,1.6217842487373737
1072,00:00:35.769,2.349954624368687,3.010732323232323,1.1649798768939394,2.874151672979798
1073,00:00:35.802,6.759394070917509,10.110677083333334,2.577316130050505,7.590188999368687
1074,00:00:35.836,5.084349352904041,7.819760101010101,2.047466856060606,5.385821101641414
1075,00:00:35.869,1.763175373526936,1.9790778882575757,1.0819622001262625,2.2284860321969697
1076,00:00:35.903,3.6212680187289563,5.192333491161616,1.4441090593434343,4.227361505681818
1077,00:00:35.936,1.3900134154040404,1.709536773989899,0.7059165877525253,1.754586884469697
1078,00:00:35.969,1.2091882365319866,1.369012389520202,0.6635988794191919,1.5949534406565657
1079,00:00:36.003,2.192853009259259,2.970535432449495,1.069217566287879,2.538806029040404
1080,00:00:36.036,1.33601970223064,1.6939808238636365,0.6795494002525253,1.6345288825757576
1081,00:00:36.069,2.3916739004629632,3.325155855429293,1.053878630050505,2.795987215909091
1082,00:00:36.103,0.8146536984427609,0.9208885732323232,0.4471472537878788,1.0759252683080809
1083,00:00:36.136,1.4131451231060606,2.000207149621212,0.6227706755050505,1.6164575441919191
1084,00:00:36.170,1.8235446917087543,2.364129577020202,0.9699633049242424,2.1365411931818183
1085,00:00:36.203,6.408453019781145,10.240263967803031,2.15234375,6.832751341540404
1086,00:00:36.236,1.087154093013468,1.2433218907828283,0.606317077020202,1.4118233112373737
1087,00:00:36.270,2.5077039930555554,3.7563032670454546,1.1292514993686869,2.637557212752525
1088,00:00:36.303,2.0282052293771042,2.415719696969697,1.2357658617424243,2.433130129419192
1089,00:00:36.336,2.2200816761363633,3.0514421559343434,1.0579723011363635,2.5508305713383836
1090,00:00:36.370,1.515072601010101,1.8702651515151516,0.8980330650252525,1.776919586489899
1091,00:00:36.403,2.4687598642676765,3.27474944760101,1.2507003630050506,2.8808297821969697
1092,00:00:36.436,1.3244127472643097,1.4578302556818181,0.8017084911616161,1.713699494949495
1093,00:00:36.470,2.61191669297138,3.5736466224747474,1.3234493371212122,2.9386541193181817
1094,00:00:36.503,1.728492608375421,2.160373263888889,1.0750966698232323,1.9500078914141414
1095,00:00:36.537,2.1226292876683504,2.791015625,1.1978673453282829,2.3790048926767677
1096,00:00:36.570,1.6962364530723903,1.952444365530303,1.1010594223484849,2.0352055713383836
1097,00:00:36.603,6.087742660984848,9.557577730429292,2.213857323232323,6.491792929292929
1098,00:00:36.637,1.30596985479798,1.4334852430555556,0.8395971433080808,1.644827178030303
1099,00:00:36.670,1.8597498421717171,2.481366398358586,0.8873895202020202,2.2104936079545454
1100,00:00:36.703,1.1421901304713806,0.9874230587121212,0.7686040088383839,1.6705433238636365
1101,00:00:36.737,2.4115175189393936,3.3526870265151514,1.1031506470959596,2.7787148832070705
1102,00:00:36.770,0.8132924295033669,1.0739918718434343,0.44831123737373735,0.9175741792929293
1103,00:00:36.803,1.5339462331649834,2.146829624368687,0.7191544349747475,1.7358546401515151
1104,00:00:36.837,0.5628945707070708,0.6513671875,0.3128847064393939,0.7244318181818182
1105,00:00:36.870,2.4190110742845117,3.722360321969697,0.9842664930555556,2.550406407828283
1106,00:00:36.904,0.8887277725168352,1.19659485479798,0.43193655303030304,1.0376519097222223
1107,00:00:36.937,0.7894998158670035,1.1031111900252526,0.38442037563131315,0.8809678819444444
1108,00:00:36.970,1.6743772359006737,2.255869239267677,0.7694720643939394,1.997790404040404
1109,00:00:37.004,6.684057370580809,10.703578756313131,2.2358349116161618,7.1127584438131315
1110,00:00:37.037,3.123806423611111,4.826793323863637,1.215011442550505,3.329614504419192
1111,00:00:37.070,2.2056601167929295,2.988656092171717,1.098336884469697,2.5299873737373737
1112,00:00:37.104,0.7341218171296297,0.9289575441919192,0.39305160984848486,0.8803562973484849
1113,00:00:37.137,2.4943148937289563,3.3766473327020203,1.0832346906565657,3.023062657828283
1114,00:00:37.171,0.8023529566498316,0.7842092803030303,0.5436395202020202,1.0792100694444444
1115,00:00:37.204,1.873000841750842,2.584102746212121,0.8937717013888888,2.141128077651515
1116,00:00:37.237,1.2837062026515151,1.5416370738636365,0.7382713857323232,1.5712101483585859
1117,00:00:37.271,1.9012521043771045,2.5132378472222223,0.8635574494949495,2.3269610164141414
1118,00:00:37.304,3.078868108164983,4.42385771780303,1.5456222380050506,3.2671243686868685
1119,00:00:37.337,1.9561862110690236,2.4837930082070705,1.075027619949495,2.309738005050505
1120,00:00:37.371,2.1976930765993266,3.438387784090909,0.8885830965909091,2.2661083491161618
1121,00:00:37.404,6.760821101641414,10.15005523989899,2.631569602272727,7.500838462752525
1122,00:00:37.437,4.465087068602694,6.503314393939394,1.9521583017676767,4.93978851010101
1123,00:00:37.471,1.9142630734427606,2.571298926767677,1.0265546085858586,2.1449356849747474
1124,00:00:37.504,2.4603028987794615,3.4219736426767677,1.2088955965909092,2.750039457070707
1125,00:00:37.538,1.3519373421717171,1.4027777777777777,0.9429253472222222,1.7101089015151516
1126,00:00:37.571,2.426182396885522,3.2360420612373737,1.3340632891414141,2.7084418402777777
1127,00:00:37.604,0.6040384311868687,0.6096906565656566,0.42314749053030304,0.7792771464646465
1128,00:00:37.638,2.6394840330387206,3.9368292297979797,0.9415147569444444,3.0401081123737375
1129,00:00:37.671,1.8462423716329965,2.607175268308081,0.8891256313131313,2.0424262152777777
1130,00:00:37.704,0.8467322969276094,1.1176807133838385,0.4874230587121212,0.9350931186868687
1131,00:00:37.738,2.843687526304714,4.130504261363637,1.416015625,2.984542692550505
1132,00:00:37.771,1.5232336384680136,2.1212417140151514,0.8973721590909091,1.55108704229798
1133,00:00:37.804,6.5484105376683495,9.618242976641413,2.7117660984848486,7.315222537878788
